sale_key,order_id,product_key,customer_key,location_key,order_date,ship_mode,ship_date,sales
2583,US-2015-155502,1379,175,213,2015-01-26,Standard Class,2015-01-31,155.35
2584,US-2015-155502,1380,175,213,2015-01-26,Standard Class,2015-01-31,12.42
2585,US-2015-155502,540,175,213,2015-01-26,Standard Class,2015-01-31,187.98
2586,CA-2016-121041,319,295,398,2016-11-03,Standard Class,2016-11-10,6.608
2587,CA-2018-131695,842,268,24,2018-06-30,Standard Class,2018-07-06,248.57
2588,CA-2018-131695,1381,268,24,2018-06-30,Standard Class,2018-07-06,22.23
2589,CA-2017-137729,1199,594,26,2017-05-05,Standard Class,2017-05-09,5.98
2590,CA-2017-137729,240,594,26,2017-05-05,Standard Class,2017-05-09,246.168
2591,US-2017-115455,1382,340,399,2017-09-08,Standard Class,2017-09-14,14.136
2592,US-2017-115455,1383,340,399,2017-09-08,Standard Class,2017-09-14,601.47
2593,CA-2018-128300,1256,277,400,2018-11-24,Second Class,2018-11-26,79.1
2594,CA-2018-128300,801,277,400,2018-11-24,Second Class,2018-11-26,327.84
2595,CA-2018-149048,232,313,135,2018-05-13,Standard Class,2018-05-17,180.96
2596,CA-2018-149048,570,313,135,2018-05-13,Standard Class,2018-05-17,914.97
2597,CA-2018-149048,967,313,135,2018-05-13,Standard Class,2018-05-17,587.97
2598,CA-2018-149048,1245,313,135,2018-05-13,Standard Class,2018-05-17,530.34
2599,CA-2018-149048,1384,313,135,2018-05-13,Standard Class,2018-05-17,14.94
2600,CA-2018-108553,1307,86,24,2018-04-23,Standard Class,2018-04-29,121.94
2601,CA-2018-108553,355,86,24,2018-04-23,Standard Class,2018-04-29,122.71
2602,CA-2017-165848,812,634,46,2017-06-04,Same Day,2017-06-04,14.94
2603,CA-2017-165848,1385,634,46,2017-06-04,Same Day,2017-06-04,1349.85
2604,CA-2017-165848,1058,634,46,2017-06-04,Same Day,2017-06-04,136.784
2605,CA-2017-165848,678,634,46,2017-06-04,Same Day,2017-06-04,61.12
2606,CA-2015-112718,1066,635,134,2015-12-16,Standard Class,2015-12-21,1.167
2607,CA-2017-154053,1386,451,143,2017-03-04,Standard Class,2017-03-10,16.99
2608,CA-2015-127446,1387,566,175,2015-11-25,Standard Class,2015-11-30,24.672
2609,CA-2015-127446,396,566,175,2015-11-25,Standard Class,2015-11-30,2.52
2610,CA-2015-127446,4,566,175,2015-11-25,Standard Class,2015-11-30,1218.735
2611,CA-2015-127446,1239,566,175,2015-11-25,Standard Class,2015-11-30,5.904
2612,CA-2015-127446,784,566,175,2015-11-25,Standard Class,2015-11-30,15.696
2613,CA-2015-127446,535,566,175,2015-11-25,Standard Class,2015-11-30,6.096
2614,CA-2017-137204,793,636,63,2017-04-28,Standard Class,2017-05-05,41.568
2615,CA-2015-147298,371,637,14,2015-04-26,Standard Class,2015-05-03,230.28
2616,CA-2015-147298,32,637,14,2015-04-26,Standard Class,2015-05-03,18.288
2617,CA-2018-147942,1388,334,95,2018-04-01,Standard Class,2018-04-05,5.78
2618,CA-2018-147942,674,334,95,2018-04-01,Standard Class,2018-04-05,121.68
2619,CA-2018-115931,382,488,65,2018-12-22,Standard Class,2018-12-26,4.17
2620,CA-2018-115931,1021,488,65,2018-12-22,Standard Class,2018-12-26,67.04
2621,CA-2018-115931,254,488,65,2018-12-22,Standard Class,2018-12-26,37.32
2622,CA-2018-115931,933,488,65,2018-12-22,Standard Class,2018-12-26,18.45
2623,CA-2015-164861,1194,638,358,2015-12-03,Second Class,2015-12-06,25.92
2624,CA-2018-127180,1389,639,24,2018-10-22,First Class,2018-10-24,11199.968
2625,CA-2018-127180,717,639,24,2018-10-22,First Class,2018-10-24,2399.6
2626,CA-2018-127180,119,639,24,2018-10-22,First Class,2018-10-24,63.9
2627,CA-2018-127180,510,639,24,2018-10-22,First Class,2018-10-24,52.99
2628,US-2018-165344,453,116,158,2018-11-13,First Class,2018-11-15,60.864
2629,US-2018-165344,1390,116,158,2018-11-13,First Class,2018-11-15,652.995
2630,US-2018-165344,1391,116,158,2018-11-13,First Class,2018-11-15,11.22
2631,CA-2016-168186,1232,493,312,2016-09-10,Standard Class,2016-09-15,14.94
2632,US-2018-110604,892,640,6,2018-05-15,Standard Class,2018-05-20,39.96
2633,US-2018-110604,1392,640,6,2018-05-15,Standard Class,2018-05-20,42.624
2634,US-2018-110604,158,640,6,2018-05-15,Standard Class,2018-05-20,220.96
2635,CA-2016-116750,1393,542,306,2016-07-05,Second Class,2016-07-10,4.928
2636,CA-2016-116750,545,542,306,2016-07-05,Second Class,2016-07-10,7.23
2637,CA-2016-162369,766,641,63,2016-08-15,Standard Class,2016-08-19,323.1
2638,CA-2018-108441,1394,642,46,2018-06-12,Standard Class,2018-06-18,19.04
2639,CA-2018-108441,521,642,46,2018-06-12,Standard Class,2018-06-18,13.128
2640,CA-2018-108441,1395,642,46,2018-06-12,Standard Class,2018-06-18,64.14
2641,CA-2018-108441,468,642,46,2018-06-12,Standard Class,2018-06-18,858.24
2642,CA-2016-169740,702,216,401,2016-02-20,Standard Class,2016-02-25,29.99
2643,CA-2017-124051,969,568,174,2017-12-29,First Class,2017-12-30,186.048
2644,CA-2017-149111,522,409,314,2017-04-17,Second Class,2017-04-21,36.792
2645,CA-2017-149111,397,409,314,2017-04-17,Second Class,2017-04-21,18.624
2646,CA-2015-131002,1007,484,312,2015-09-07,Second Class,2015-09-12,57.69
2647,CA-2015-131002,1396,484,312,2015-09-07,Second Class,2015-09-12,42.81
2648,CA-2015-131002,1397,484,312,2015-09-07,Second Class,2015-09-12,12.96
2649,CA-2015-131002,1370,484,312,2015-09-07,Second Class,2015-09-12,821.88
2650,CA-2015-131002,140,484,312,2015-09-07,Second Class,2015-09-12,104.85
2651,US-2017-146794,900,65,108,2017-09-26,Standard Class,2017-10-01,424.9575
2652,CA-2018-112515,1367,128,267,2018-09-17,Second Class,2018-09-21,10.776
2653,CA-2018-112515,697,128,267,2018-09-17,Second Class,2018-09-21,11.784
2654,CA-2018-112515,1398,128,267,2018-09-17,Second Class,2018-09-21,164.88
2655,CA-2018-112515,1399,128,267,2018-09-17,Second Class,2018-09-21,1292.94
2656,CA-2018-112515,1400,128,267,2018-09-17,Second Class,2018-09-21,25.584
2657,CA-2018-112515,534,128,267,2018-09-17,Second Class,2018-09-21,261.74
2658,CA-2018-112515,783,128,267,2018-09-17,Second Class,2018-09-21,14.4
2659,CA-2017-150343,136,8,95,2017-08-16,Standard Class,2017-08-20,10.86
2660,CA-2016-135538,158,404,28,2016-12-24,Standard Class,2016-12-28,883.84
2661,CA-2018-123372,1401,376,46,2018-11-28,Standard Class,2018-12-02,1979.89
2662,CA-2018-123372,890,376,46,2018-11-28,Standard Class,2018-12-02,79.96
2663,CA-2018-159604,237,643,334,2018-04-14,First Class,2018-04-15,8.76
2664,CA-2017-164784,640,521,32,2017-05-01,First Class,2017-05-04,3.984
2665,CA-2017-164784,122,521,32,2017-05-01,First Class,2017-05-04,370.62
2666,CA-2017-164784,1204,521,32,2017-05-01,First Class,2017-05-04,2.742
2667,CA-2017-111794,218,644,140,2017-10-01,Same Day,2017-10-01,79.512
2668,CA-2017-111794,259,644,140,2017-10-01,Same Day,2017-10-01,28.352
2669,US-2016-139759,24,645,63,2016-08-25,Standard Class,2016-08-30,40.784
2670,US-2016-139759,1277,645,63,2016-08-25,Standard Class,2016-08-30,105.96
2671,CA-2015-126403,163,646,112,2015-09-09,Second Class,2015-09-12,166.44
2672,CA-2015-126403,1402,646,112,2015-09-09,Second Class,2015-09-12,785.88
2673,CA-2015-126403,1403,646,112,2015-09-09,Second Class,2015-09-12,26.2
2674,CA-2015-126403,1245,646,112,2015-09-09,Second Class,2015-09-12,1325.85
2675,CA-2018-136875,448,647,143,2018-12-03,Same Day,2018-12-03,166.44
2676,CA-2018-132185,910,141,197,2018-11-27,Standard Class,2018-12-02,8.76
2677,CA-2018-132185,1310,141,197,2018-11-27,Standard Class,2018-12-02,43.584
2678,US-2015-160780,1086,648,260,2015-06-21,Same Day,2015-06-21,11.088
2679,US-2015-160780,736,648,260,2015-06-21,Same Day,2015-06-21,25.164
2680,CA-2018-127026,615,415,31,2018-01-21,Standard Class,2018-01-27,14.4
2681,CA-2018-127026,696,415,31,2018-01-21,Standard Class,2018-01-27,619.95
2682,CA-2018-127026,1404,415,31,2018-01-21,Standard Class,2018-01-27,89.52
2683,CA-2018-127026,1405,415,31,2018-01-21,Standard Class,2018-01-27,350.973
2684,CA-2018-127026,1406,415,31,2018-01-21,Standard Class,2018-01-27,164.99
2685,CA-2018-137085,1312,565,26,2018-06-29,Standard Class,2018-07-06,312.552
2686,CA-2017-133123,890,42,278,2017-09-06,Standard Class,2017-09-11,95.952
2687,CA-2017-133123,881,42,278,2017-09-06,Standard Class,2017-09-11,3.204
2688,US-2017-128195,1407,268,121,2017-08-04,First Class,2017-08-05,3.98
2689,CA-2016-153220,1408,290,4,2016-11-12,First Class,2016-11-14,15.7
2690,CA-2015-123064,1200,155,156,2015-06-30,First Class,2015-07-02,5.248
2691,CA-2018-156412,991,381,64,2018-12-04,Standard Class,2018-12-08,5.346
2692,US-2017-144211,1409,80,402,2017-08-28,Standard Class,2017-09-02,15.48
2693,US-2017-144211,1410,80,402,2017-08-28,Standard Class,2017-09-02,108.576
2694,CA-2017-138079,505,296,61,2017-01-22,Standard Class,2017-01-28,109.9
2695,CA-2015-143182,1007,298,187,2015-10-15,Standard Class,2015-10-20,15.384
2696,CA-2017-161662,424,649,403,2017-02-07,First Class,2017-02-09,30.352
2697,CA-2015-145317,1411,599,134,2015-03-18,Standard Class,2015-03-23,821.3
2698,CA-2015-145317,1412,599,134,2015-03-18,Standard Class,2015-03-23,22638.48
2699,CA-2015-145317,129,599,134,2015-03-18,Standard Class,2015-03-23,21.376
2700,CA-2015-145317,1413,599,134,2015-03-18,Standard Class,2015-03-23,8.016
2701,CA-2015-145317,1007,599,134,2015-03-18,Standard Class,2015-03-23,30.768
2702,CA-2015-145317,551,599,134,2015-03-18,Standard Class,2015-03-23,18.936
2703,CA-2015-145317,1155,599,134,2015-03-18,Standard Class,2015-03-23,122.352
2704,CA-2015-143413,1414,262,308,2015-05-24,Standard Class,2015-05-30,116.28
2705,CA-2018-156818,177,558,30,2018-07-11,Second Class,2018-07-13,132.6
2706,CA-2018-155873,1060,438,65,2018-06-16,Standard Class,2018-06-21,16.68
2707,CA-2018-155873,1415,438,65,2018-06-16,Standard Class,2018-06-21,19.44
2708,CA-2018-155873,1416,438,65,2018-06-16,Standard Class,2018-06-21,192.16
2709,CA-2016-121797,1417,231,14,2016-01-30,Standard Class,2016-02-06,227.36
2710,CA-2016-121797,1151,231,14,2016-01-30,Standard Class,2016-02-06,1919.976
2711,US-2016-120572,411,486,134,2016-12-11,Standard Class,2016-12-15,12.828
2712,CA-2018-132430,614,435,346,2018-10-09,First Class,2018-10-11,45.888
2713,CA-2018-146031,159,307,25,2018-07-29,Second Class,2018-08-01,60.12
2714,CA-2015-110100,723,63,125,2015-04-25,Standard Class,2015-04-29,302.376
2715,CA-2016-103723,1062,458,60,2016-12-01,Standard Class,2016-12-06,13.9
2716,CA-2015-127187,1418,435,24,2015-12-04,Standard Class,2015-12-08,129.98
2717,CA-2018-128475,358,650,113,2018-08-26,Standard Class,2018-09-01,71.98
2718,CA-2015-100006,1419,590,24,2015-09-07,Standard Class,2015-09-13,377.97
2719,CA-2018-144827,822,340,147,2018-12-21,Standard Class,2018-12-27,124.36
2720,CA-2015-110030,562,167,15,2015-12-06,Second Class,2015-12-08,23.976
2721,CA-2015-121286,204,22,183,2015-11-04,Second Class,2015-11-08,8.376
2722,CA-2015-121286,938,22,183,2015-11-04,Second Class,2015-11-08,58.24
2723,CA-2017-164735,721,484,213,2017-04-14,Second Class,2017-04-19,81.2
2724,CA-2015-153479,265,651,168,2015-10-04,Standard Class,2015-10-08,14.45
2725,CA-2015-153479,980,651,168,2015-10-04,Standard Class,2015-10-08,95.648
2726,CA-2018-149888,1212,213,75,2018-11-07,Standard Class,2018-11-13,359.97
2727,CA-2018-149888,1343,213,75,2018-11-07,Standard Class,2018-11-13,350.352
2728,CA-2018-119193,521,86,214,2018-12-22,First Class,2018-12-24,1.641
2729,CA-2018-119193,1335,86,214,2018-12-22,First Class,2018-12-24,629.958
2730,CA-2018-104801,148,652,60,2018-02-13,Standard Class,2018-02-19,6.63
2731,CA-2018-104801,652,652,60,2018-02-13,Standard Class,2018-02-19,799.96
2732,CA-2018-104801,217,652,60,2018-02-13,Standard Class,2018-02-19,107.53
2733,CA-2015-107594,688,14,171,2015-07-02,Standard Class,2015-07-06,73.98
2734,CA-2015-107594,797,14,171,2015-07-02,Standard Class,2015-07-06,5.58
2735,CA-2016-129770,34,556,404,2016-02-21,Second Class,2016-02-23,49.12
2736,CA-2016-115798,1420,108,285,2016-11-13,Standard Class,2016-11-19,377.97
2737,CA-2016-115798,671,108,285,2016-11-13,Standard Class,2016-11-19,42.28
2738,CA-2016-115798,900,108,285,2016-11-13,Standard Class,2016-11-19,299.97
2739,CA-2016-115798,818,108,285,2016-11-13,Standard Class,2016-11-19,89.98
2740,CA-2018-122707,1421,495,405,2018-04-16,First Class,2018-04-18,477.24
2741,CA-2018-122707,1422,495,405,2018-04-16,First Class,2018-04-18,25.98
2742,CA-2017-165015,1041,233,56,2017-02-25,Second Class,2017-02-27,46.72
2743,CA-2015-149244,1382,653,89,2015-11-04,Standard Class,2015-11-08,35.34
2744,CA-2016-140144,593,35,35,2016-06-20,Second Class,2016-06-25,257.64
2745,CA-2016-140144,67,35,35,2016-06-20,Second Class,2016-06-25,125.976
2746,CA-2018-163321,410,249,223,2018-08-07,Second Class,2018-08-11,79.992
2747,CA-2015-155887,602,410,118,2015-05-12,Standard Class,2015-05-17,700.056
2748,US-2016-165449,1423,400,406,2016-11-22,Standard Class,2016-11-26,27.168
2749,CA-2016-110247,1317,654,394,2016-12-04,Standard Class,2016-12-08,8.226
2750,US-2015-141257,1424,230,61,2015-06-08,Standard Class,2015-06-14,585.552
2751,CA-2015-154669,1425,613,407,2015-08-08,Second Class,2015-08-11,423.28
2752,CA-2015-158029,1154,521,142,2015-05-26,Standard Class,2015-05-30,225.296
2753,CA-2016-155306,1062,655,35,2016-04-17,Standard Class,2016-04-21,5.56
2754,CA-2016-155306,620,655,35,2016-04-17,Standard Class,2016-04-21,323.37
2755,CA-2016-155306,967,655,35,2016-04-17,Standard Class,2016-04-21,783.96
2756,CA-2016-155306,1365,655,35,2016-04-17,Standard Class,2016-04-21,1447.65
2757,CA-2016-155306,1332,655,35,2016-04-17,Standard Class,2016-04-21,11.96
2758,CA-2017-127775,658,302,46,2017-06-11,Second Class,2017-06-13,239.97
2759,CA-2017-146171,1007,656,113,2017-03-11,Standard Class,2017-03-15,76.92
2760,CA-2017-146171,773,656,113,2017-03-11,Standard Class,2017-03-15,481.32
2761,CA-2015-129574,365,657,408,2015-05-26,First Class,2015-05-29,48.4
2762,CA-2018-126536,1426,72,95,2018-10-12,First Class,2018-10-14,0.99
2763,CA-2018-126536,987,72,95,2018-10-12,First Class,2018-10-14,101.84
2764,CA-2018-165757,1427,485,12,2018-06-22,Standard Class,2018-06-28,10.332
2765,CA-2018-165757,351,485,12,2018-06-22,Standard Class,2018-06-28,31.155
2766,CA-2018-165757,1428,485,12,2018-06-22,Standard Class,2018-06-28,8.928
2767,CA-2018-167752,1429,356,64,2018-01-15,First Class,2018-01-18,34.384
2768,CA-2018-167752,228,356,64,2018-01-15,First Class,2018-01-18,1924.16
2769,US-2016-122140,1430,658,78,2016-04-02,Standard Class,2016-04-07,32.192
2770,US-2016-122140,1045,658,78,2016-04-02,Standard Class,2016-04-07,50.12
2771,US-2016-122140,1236,658,78,2016-04-02,Standard Class,2016-04-07,47.976
2772,CA-2017-163986,377,371,409,2017-09-03,Standard Class,2017-09-10,54.5
2773,CA-2018-158967,741,538,3,2018-12-10,First Class,2018-12-12,19.104
2774,CA-2017-131576,92,362,186,2017-11-22,Standard Class,2017-11-26,49.44
2775,CA-2018-143455,499,530,158,2018-11-11,Standard Class,2018-11-18,10.368
2776,CA-2017-144729,233,33,89,2017-10-21,Standard Class,2017-10-25,154.44
2777,CA-2016-127019,931,46,98,2016-12-21,Standard Class,2016-12-25,60.984
2778,CA-2016-138534,1122,342,410,2016-07-17,Second Class,2016-07-19,195.466
2779,CA-2018-108322,346,165,411,2018-04-30,Standard Class,2018-05-05,23.68
2780,CA-2018-108322,1431,165,411,2018-04-30,Standard Class,2018-05-05,2.376
2781,CA-2018-167668,199,647,46,2018-05-06,First Class,2018-05-08,59.2
2782,CA-2018-146724,209,644,88,2018-11-20,Standard Class,2018-11-27,22.0
2783,CA-2017-139878,958,437,152,2017-11-11,Standard Class,2017-11-16,257.98
2784,US-2017-106677,1432,156,64,2017-11-05,Standard Class,2017-11-10,23.988
2785,CA-2017-116974,1137,173,412,2017-10-09,Standard Class,2017-10-15,23.976
2786,CA-2016-149972,500,523,2,2016-09-21,First Class,2016-09-23,601.536
2787,CA-2016-149972,1433,523,2,2016-09-21,First Class,2016-09-23,7.9
2788,US-2015-117744,288,551,413,2015-12-02,Standard Class,2015-12-06,58.36
2789,US-2015-117744,135,551,413,2015-12-02,Standard Class,2015-12-06,16.464
2790,US-2015-117744,562,551,413,2015-12-02,Standard Class,2015-12-06,39.96
2791,CA-2015-125514,96,313,199,2015-09-21,First Class,2015-09-22,25.96
2792,CA-2015-125514,1205,313,199,2015-09-21,First Class,2015-09-22,36.27
2793,CA-2015-125514,816,313,199,2015-09-21,First Class,2015-09-22,6.48
2794,CA-2015-154599,665,635,414,2015-04-12,Standard Class,2015-04-17,1075.088
2795,CA-2015-154599,820,635,414,2015-04-12,Standard Class,2015-04-17,438.368
2796,CA-2015-154599,508,635,414,2015-04-12,Standard Class,2015-04-17,18.088
2797,CA-2015-154599,431,635,414,2015-04-12,Standard Class,2015-04-17,308.499
2798,CA-2018-158743,1217,491,366,2018-10-20,Standard Class,2018-10-27,13.36
2799,CA-2018-158743,682,491,366,2018-10-20,Standard Class,2018-10-27,39.96
2800,CA-2018-158743,706,491,366,2018-10-20,Standard Class,2018-10-27,145.85
2801,CA-2017-153318,470,330,124,2017-10-25,First Class,2017-10-28,783.96
2802,US-2016-110163,33,316,161,2016-11-01,First Class,2016-11-04,7.88
2803,CA-2018-143329,94,659,404,2018-11-03,Standard Class,2018-11-08,41.37
2804,CA-2016-159380,1118,474,35,2016-05-12,Standard Class,2016-05-16,12.84
2805,CA-2016-159380,1434,474,35,2016-05-12,Standard Class,2016-05-16,25.68
2806,CA-2016-122623,1273,231,294,2016-09-07,Standard Class,2016-09-11,47.516
2807,CA-2016-148635,1218,660,61,2016-07-25,Second Class,2016-07-27,9.42
2808,CA-2016-148635,1435,660,61,2016-07-25,Second Class,2016-07-27,12.96
2809,CA-2016-148635,1249,660,61,2016-07-25,Second Class,2016-07-27,704.9
2810,CA-2016-148635,1132,660,61,2016-07-25,Second Class,2016-07-27,561.568
2811,CA-2016-135685,369,487,202,2016-11-16,Second Class,2016-11-18,179.82
2812,CA-2016-135685,1436,487,202,2016-11-16,Second Class,2016-11-18,185.58
2813,CA-2016-135685,720,487,202,2016-11-16,Second Class,2016-11-18,214.11
2814,CA-2016-135685,1288,487,202,2016-11-16,Second Class,2016-11-18,999.96
2815,CA-2016-135685,563,487,202,2016-11-16,Second Class,2016-11-18,653.55
2816,CA-2016-104626,711,661,118,2016-09-01,Standard Class,2016-09-08,114.6
2817,CA-2016-104626,164,661,118,2016-09-01,Standard Class,2016-09-08,60.74
2818,CA-2016-104626,1293,661,118,2016-09-01,Standard Class,2016-09-08,124.36
2819,CA-2016-104626,246,661,118,2016-09-01,Standard Class,2016-09-08,1088.76
2820,CA-2017-160500,1339,662,143,2017-05-05,First Class,2017-05-08,6.72
2821,CA-2017-160500,210,662,143,2017-05-05,First Class,2017-05-08,298.776
2822,CA-2017-100202,203,380,159,2017-12-31,Standard Class,2018-01-05,302.376
2823,CA-2018-131016,312,420,175,2018-09-18,First Class,2018-09-20,8.928
2824,CA-2018-131016,1070,420,175,2018-09-18,First Class,2018-09-20,47.584
2825,US-2015-112914,1437,193,17,2015-09-25,Standard Class,2015-09-30,33.792
2826,US-2015-112914,588,193,17,2015-09-25,Standard Class,2015-09-30,300.5328
2827,US-2015-112914,1283,193,17,2015-09-25,Standard Class,2015-09-30,2.724
2828,US-2015-112914,30,193,17,2015-09-25,Standard Class,2015-09-30,3.264
2829,CA-2017-124149,1438,78,403,2017-04-23,First Class,2017-04-26,108.336
2830,CA-2017-124149,5,78,403,2017-04-23,First Class,2017-04-26,55.92
2831,CA-2017-124149,1439,78,403,2017-04-23,First Class,2017-04-26,78.304
2832,CA-2015-148915,1440,445,41,2015-11-01,Standard Class,2015-11-05,443.92
2833,CA-2015-148915,1418,445,41,2015-11-01,Standard Class,2015-11-05,155.976
2834,CA-2018-134649,148,663,405,2018-01-26,Second Class,2018-01-31,15.47
2835,CA-2018-134649,176,663,405,2018-01-26,Second Class,2018-01-31,7.16
2836,CA-2018-110842,931,316,2,2018-11-11,Standard Class,2018-11-16,10.89
2837,CA-2018-110842,1441,316,2,2018-11-11,Standard Class,2018-11-16,19.44
2838,CA-2018-110842,1000,316,2,2018-11-11,Standard Class,2018-11-16,121.6
2839,CA-2017-147368,947,647,394,2017-06-09,First Class,2017-06-12,695.7
2840,US-2016-104185,773,81,30,2016-09-03,Second Class,2016-09-08,120.33
2841,US-2015-125521,464,279,337,2015-03-14,Standard Class,2015-03-19,1139.92
2842,US-2018-135062,840,211,306,2018-08-31,Second Class,2018-09-04,229.544
2843,CA-2018-135650,436,664,144,2018-03-23,Standard Class,2018-03-27,143.728
2844,CA-2018-112865,1375,4,12,2018-05-18,Standard Class,2018-05-22,36.048
2845,US-2017-162852,532,411,397,2017-12-27,Standard Class,2017-12-31,845.488
2846,CA-2018-138163,208,191,289,2018-11-17,First Class,2018-11-20,50.94
2847,CA-2018-152093,451,382,156,2018-09-10,Standard Class,2018-09-15,762.594
2848,CA-2018-157854,1442,665,236,2018-04-08,Standard Class,2018-04-15,56.28
2849,CA-2018-157854,1177,665,236,2018-04-08,Standard Class,2018-04-15,2690.97
2850,CA-2017-123617,864,322,184,2017-11-28,Standard Class,2017-12-03,7.434
2851,US-2017-128293,460,347,75,2017-06-02,First Class,2017-06-05,64.784
2852,CA-2018-107342,729,666,135,2018-12-17,Standard Class,2018-12-22,28.16
2853,CA-2017-136371,1443,604,188,2017-03-19,Second Class,2017-03-21,14.98
2854,CA-2017-136371,535,604,188,2017-03-19,Second Class,2017-03-21,20.32
2855,CA-2018-137344,1032,614,118,2018-08-20,Same Day,2018-08-20,40.29
